transaction_id,merchant_id,product,fee_type,fee_amount_eur,created_at_clean,year_month,transaction_amount_eur,transaction_status,merchant_cohort
127651046,317,card_reader,reduced_fee_promo,0.8,2025-09-15 10:22:00,2025-09,35.3,failed,New (Promo Cohort)
127651047,186,card_reader,default,1.0,2025-09-15 10:25:00,2025-09,26.8,successful,Established
127651048,359,online_store,reduced_fee_promo,0.8,2025-09-15 10:27:00,2025-09,20.7,successful,New (Promo Cohort)
127651049,193,card_reader,default,1.0,2025-09-15 10:40:00,2025-09,54.8,successful,Established
127651050,212,card_reader,default,1.0,2025-09-15 10:40:00,2025-09,69.2,successful,Established
127651051,173,payment_links,default,1.0,2025-09-15 10:46:00,2025-09,54.7,successful,Established
127651052,312,card_reader,reduced_fee_promo,0.8,2025-09-15 10:48:00,2025-09,28.5,successful,New (Promo Cohort)
127651053,121,card_reader,default,1.0,2025-09-15 10:54:00,2025-09,48.2,successful,Established
127651054,269,card_reader,reduced_fee_promo,0.8,2025-09-15 11:02:00,2025-09,3.3,successful,New (Promo Cohort)
127651055,178,card_reader,default,1.0,2025-09-15 11:08:00,2025-09,43.6,successful,Established
127651056,183,card_reader,default,1.0,2025-09-15 11:15:00,2025-09,48.3,successful,Established
127651057,226,card_reader,default,1.0,2025-09-15 11:37:00,2025-09,49.7,failed,Established
127651058,339,card_reader,reduced_fee_promo,0.8,2025-09-15 11:40:00,2025-09,43.7,successful,New (Promo Cohort)
127651059,230,payment_links,default,1.0,2025-09-15 11:44:00,2025-09,39.3,successful,Established
127651060,104,card_reader,default,1.0,2025-09-15 11:46:00,2025-09,53.7,failed,Established
127651061,137,card_reader,default,1.0,2025-09-15 11:54:00,2025-09,41.2,successful,Established
127651062,112,card_reader,default,1.0,2025-09-15 12:01:00,2025-09,48.6,successful,Established
127651063,199,card_reader,default,1.0,2025-09-15 12:03:00,2025-09,51.4,successful,Established
127651064,209,online_store,default,1.0,2025-09-15 12:06:00,2025-09,19.8,successful,Established
127651065,100,card_reader,default,1.0,2025-09-15 12:12:00,2025-09,30.3,successful,Established
127651066,180,card_reader,default,1.0,2025-09-15 12:14:00,2025-09,20.9,successful,Established
127651067,162,card_reader,default,1.0,2025-09-15 12:32:00,2025-09,48.9,failed,Established
127651068,109,card_reader,default,1.0,2025-09-15 12:33:00,2025-09,6.6,successful,Established
127651069,197,online_store,default,1.0,2025-09-15 12:42:00,2025-09,16.2,successful,Established
127651070,225,card_reader,default,1.0,2025-09-15 12:43:00,2025-09,69.2,failed,Established
127651071,222,card_reader,default,1.0,2025-09-15 12:43:00,2025-09,64.4,successful,Established
127651072,134,card_reader,default,1.0,2025-09-15 12:57:00,2025-09,65.5,failed,Established
127651073,278,card_reader,reduced_fee_promo,0.8,2025-09-15 12:57:00,2025-09,18.5,successful,New (Promo Cohort)
127651074,120,online_store,default,1.0,2025-09-15 13:11:00,2025-09,69.7,successful,Established
127651075,160,payment_links,default,1.0,2025-09-15 13:15:00,2025-09,37.6,successful,Established
127651076,210,online_store,default,1.0,2025-09-15 13:22:00,2025-09,36.8,failed,Established
127651077,174,card_reader,default,1.0,2025-09-15 13:23:00,2025-09,49.8,successful,Established
127651078,101,online_store,default,1.0,2025-09-15 13:24:00,2025-09,4.8,successful,Established
127651079,204,card_reader,default,1.0,2025-09-15 13:26:00,2025-09,15.8,failed,Established
127651080,159,online_store,default,1.0,2025-09-15 13:28:00,2025-09,45.2,successful,Established
127651081,145,card_reader,default,1.0,2025-09-15 13:28:00,2025-09,61.5,successful,Established
127651082,200,card_reader,default,1.0,2025-09-15 13:45:00,2025-09,2.4,failed,Established
127651083,228,payment_links,default,1.0,2025-09-15 13:48:00,2025-09,69.3,successful,Established
127651084,168,card_reader,default,1.0,2025-09-15 14:02:00,2025-09,59.4,successful,Established
127651085,369,card_reader,reduced_fee_promo,0.8,2025-09-15 14:06:00,2025-09,27.2,successful,New (Promo Cohort)
127651086,277,online_store,reduced_fee_promo,0.8,2025-09-15 14:14:00,2025-09,20.3,successful,New (Promo Cohort)
127651087,135,card_reader,default,1.0,2025-09-15 14:27:00,2025-09,7.3,successful,Established
127651088,118,card_reader,default,1.0,2025-09-15 14:32:00,2025-09,41.4,successful,Established
127651089,163,online_store,default,1.0,2025-09-15 14:54:00,2025-09,48.9,successful,Established
127651090,314,card_reader,reduced_fee_promo,0.8,2025-09-15 14:56:00,2025-09,11.6,successful,New (Promo Cohort)
127651091,308,card_reader,reduced_fee_promo,0.8,2025-09-15 15:09:00,2025-09,20.8,successful,New (Promo Cohort)
127651092,168,card_reader,default,1.0,2025-09-15 15:17:00,2025-09,13.1,successful,Established
127651093,164,card_reader,default,1.0,2025-09-15 15:18:00,2025-09,38.6,successful,Established
127651094,193,payment_links,default,1.0,2025-09-15 15:25:00,2025-09,20.4,successful,Established
127651095,314,card_reader,reduced_fee_promo,0.8,2025-09-15 15:31:00,2025-09,65.0,successful,New (Promo Cohort)
127651096,292,card_reader,reduced_fee_promo,0.8,2025-09-15 15:40:00,2025-09,2.3,successful,New (Promo Cohort)
127651097,316,card_reader,reduced_fee_promo,0.8,2025-09-15 15:48:00,2025-09,43.6,failed,New (Promo Cohort)
127651098,253,online_store,reduced_fee_promo,0.8,2025-09-15 15:56:00,2025-09,41.0,successful,New (Promo Cohort)
127651099,255,card_reader,reduced_fee_promo,0.8,2025-09-15 15:59:00,2025-09,1.6,successful,New (Promo Cohort)
127651100,207,card_reader,default,1.0,2025-09-15 16:09:00,2025-09,19.1,successful,Established
127651101,288,card_reader,reduced_fee_promo,0.8,2025-09-15 16:11:00,2025-09,19.3,successful,New (Promo Cohort)
127651102,277,card_reader,reduced_fee_promo,0.8,2025-09-15 16:14:00,2025-09,68.3,successful,New (Promo Cohort)
127651103,161,payment_links,default,1.0,2025-09-15 16:20:00,2025-09,36.5,successful,Established
127651104,211,card_reader,default,1.0,2025-09-15 16:31:00,2025-09,32.3,successful,Established
127651105,295,card_reader,reduced_fee_promo,0.8,2025-09-15 16:33:00,2025-09,17.2,successful,New (Promo Cohort)
127651106,263,card_reader,reduced_fee_promo,0.8,2025-09-15 16:35:00,2025-09,1.9,successful,New (Promo Cohort)
127651107,208,card_reader,default,1.0,2025-09-15 16:39:00,2025-09,12.1,failed,Established
127651108,176,payment_links,default,1.0,2025-09-15 16:53:00,2025-09,12.1,successful,Established
127651109,192,card_reader,default,1.0,2025-09-15 16:55:00,2025-09,21.4,failed,Established
127651110,141,payment_links,default,1.0,2025-09-15 16:59:00,2025-09,50.2,successful,Established
127651111,142,card_reader,default,1.0,2025-09-15 17:11:00,2025-09,40.4,successful,Established
127651112,217,online_store,default,1.0,2025-09-15 17:31:00,2025-09,34.3,successful,Established
127651113,187,payment_links,default,1.0,2025-09-15 17:38:00,2025-09,46.2,failed,Established
127651114,358,card_reader,reduced_fee_promo,0.8,2025-09-15 17:39:00,2025-09,52.5,successful,New (Promo Cohort)
127651115,115,card_reader,default,1.0,2025-09-15 17:43:00,2025-09,52.0,failed,Established
127651116,227,online_store,default,1.0,2025-09-15 17:45:00,2025-09,4.6,failed,Established
127651117,207,card_reader,default,1.0,2025-09-15 17:47:00,2025-09,19.4,successful,Established
127651118,352,card_reader,reduced_fee_promo,0.8,2025-09-15 17:55:00,2025-09,52.4,successful,New (Promo Cohort)
127651119,309,card_reader,reduced_fee_promo,0.8,2025-09-15 18:16:00,2025-09,67.0,successful,New (Promo Cohort)
127651120,197,card_reader,default,1.0,2025-09-15 18:27:00,2025-09,69.0,successful,Established
127651121,160,card_reader,default,1.0,2025-09-15 18:31:00,2025-09,1.5,successful,Established
127651122,270,online_store,reduced_fee_promo,0.8,2025-09-15 18:38:00,2025-09,14.5,successful,New (Promo Cohort)
127651123,278,payment_links,reduced_fee_promo,0.8,2025-09-15 18:40:00,2025-09,22.9,successful,New (Promo Cohort)
127651124,106,online_store,default,1.0,2025-09-15 18:57:00,2025-09,40.2,successful,Established
127651125,199,payment_links,default,1.0,2025-09-15 19:00:00,2025-09,2.0,successful,Established
127651126,175,payment_links,default,1.0,2025-09-15 19:28:00,2025-09,39.4,successful,Established
127651127,174,payment_links,default,1.0,2025-09-15 19:29:00,2025-09,44.9,successful,Established
127651128,130,card_reader,default,1.0,2025-09-15 19:33:00,2025-09,36.8,successful,Established
127651129,188,card_reader,default,1.0,2025-09-15 19:34:00,2025-09,41.1,successful,Established
127651130,363,card_reader,reduced_fee_promo,0.8,2025-09-15 19:40:00,2025-09,8.0,successful,New (Promo Cohort)
127651131,308,card_reader,reduced_fee_promo,0.8,2025-09-15 19:49:00,2025-09,1.8,successful,New (Promo Cohort)
127651132,180,online_store,default,1.0,2025-09-15 19:57:00,2025-09,43.4,successful,Established
127651133,222,card_reader,default,1.0,2025-09-15 20:02:00,2025-09,30.6,successful,Established
127651134,361,card_reader,reduced_fee_promo,0.8,2025-09-15 20:03:00,2025-09,65.2,successful,New (Promo Cohort)
127651135,175,card_reader,default,1.0,2025-09-15 20:07:00,2025-09,14.6,successful,Established
127651136,190,card_reader,default,1.0,2025-09-15 20:15:00,2025-09,56.2,successful,Established
127651137,194,card_reader,default,1.0,2025-09-15 20:19:00,2025-09,29.5,successful,Established
127651138,217,online_store,default,1.0,2025-09-15 20:25:00,2025-09,11.2,failed,Established
127651139,299,card_reader,reduced_fee_promo,0.8,2025-09-15 20:34:00,2025-09,16.2,successful,New (Promo Cohort)
127651140,161,card_reader,default,1.0,2025-09-15 20:39:00,2025-09,6.2,successful,Established
127651141,168,online_store,default,1.0,2025-09-15 20:42:00,2025-09,14.3,successful,Established
127651142,114,payment_links,default,1.0,2025-09-15 20:45:00,2025-09,28.9,successful,Established
127651143,369,card_reader,reduced_fee_promo,0.8,2025-09-15 20:46:00,2025-09,46.8,successful,New (Promo Cohort)
127651144,191,card_reader,default,1.0,2025-09-15 20:49:00,2025-09,39.8,successful,Established
127651145,133,card_reader,default,1.0,2025-09-15 20:59:00,2025-09,45.7,successful,Established
127651146,209,card_reader,default,1.0,2025-09-15 21:01:00,2025-09,60.0,successful,Established
127651147,145,payment_links,default,1.0,2025-09-15 21:03:00,2025-09,17.6,successful,Established
127651148,220,card_reader,default,1.0,2025-09-15 21:14:00,2025-09,42.7,successful,Established
127651149,128,card_reader,default,1.0,2025-09-15 21:15:00,2025-09,27.4,successful,Established
127651150,202,card_reader,default,1.0,2025-09-15 21:16:00,2025-09,9.7,successful,Established
127651151,295,card_reader,reduced_fee_promo,0.8,2025-09-15 21:33:00,2025-09,1.1,successful,New (Promo Cohort)
127651152,177,card_reader,default,1.0,2025-09-15 21:38:00,2025-09,35.7,successful,Established
127651153,176,card_reader,default,1.0,2025-09-15 21:48:00,2025-09,5.7,successful,Established
127651154,202,payment_links,default,1.0,2025-09-15 21:49:00,2025-09,53.6,successful,Established
127651155,369,card_reader,reduced_fee_promo,0.8,2025-09-15 21:52:00,2025-09,8.0,successful,New (Promo Cohort)
127651156,274,online_store,reduced_fee_promo,0.8,2025-09-15 21:53:00,2025-09,21.6,successful,New (Promo Cohort)
127651157,218,payment_links,default,1.0,2025-09-15 22:02:00,2025-09,59.7,successful,Established
127651158,139,card_reader,default,1.0,2025-09-15 22:03:00,2025-09,55.4,failed,Established
127651159,154,card_reader,default,1.0,2025-09-15 22:25:00,2025-09,4.5,successful,Established
127651160,165,card_reader,default,1.0,2025-09-15 22:26:00,2025-09,56.0,successful,Established
127651161,363,card_reader,reduced_fee_promo,0.8,2025-09-15 22:28:00,2025-09,40.4,failed,New (Promo Cohort)
127651162,215,online_store,default,1.0,2025-09-15 22:35:00,2025-09,47.5,successful,Established
127651163,201,payment_links,default,1.0,2025-09-15 23:08:00,2025-09,3.6,successful,Established
127651164,261,online_store,reduced_fee_promo,0.8,2025-09-15 23:08:00,2025-09,45.9,successful,New (Promo Cohort)
127651165,110,online_store,default,1.0,2025-09-15 23:15:00,2025-09,66.2,failed,Established
127651166,368,payment_links,reduced_fee_promo,0.8,2025-09-15 23:15:00,2025-09,5.0,successful,New (Promo Cohort)
127651167,184,card_reader,default,1.0,2025-09-15 23:16:00,2025-09,46.9,failed,Established
127651168,334,card_reader,reduced_fee_promo,0.8,2025-09-15 23:18:00,2025-09,27.8,successful,New (Promo Cohort)
127651169,158,card_reader,default,1.0,2025-09-15 23:26:00,2025-09,68.7,failed,Established
127651170,114,card_reader,default,1.0,2025-09-15 23:35:00,2025-09,30.9,successful,Established
127651171,180,card_reader,default,1.0,2025-09-15 23:35:00,2025-09,68.4,successful,Established
127651172,119,card_reader,default,1.0,2025-09-15 23:36:00,2025-09,56.3,successful,Established
127651173,128,card_reader,default,1.0,2025-09-15 23:43:00,2025-09,3.1,successful,Established
127651174,126,online_store,default,1.0,2025-09-15 23:47:00,2025-09,44.0,successful,Established
127651175,160,card_reader,default,1.0,2025-09-15 23:50:00,2025-09,46.2,successful,Established
127651176,116,payment_links,default,1.0,2025-09-15 23:51:00,2025-09,42.8,failed,Established
127651177,214,card_reader,default,1.0,2025-09-16 00:02:00,2025-09,16.5,failed,Established
127651178,127,card_reader,default,1.0,2025-09-16 00:10:00,2025-09,65.2,failed,Established
127651179,187,online_store,default,1.0,2025-09-16 00:10:00,2025-09,55.2,successful,Established
127651180,287,card_reader,reduced_fee_promo,0.8,2025-09-16 00:15:00,2025-09,65.6,successful,New (Promo Cohort)
127651181,221,card_reader,default,1.0,2025-09-16 00:16:00,2025-09,2.8,successful,Established
127651182,351,card_reader,reduced_fee_promo,0.8,2025-09-16 00:20:00,2025-09,21.5,successful,New (Promo Cohort)
127651183,211,card_reader,default,1.0,2025-09-16 00:35:00,2025-09,4.3,successful,Established
127651184,173,card_reader,default,1.0,2025-09-16 01:28:00,2025-09,31.3,failed,Established
127651185,170,card_reader,default,1.0,2025-09-16 01:44:00,2025-09,68.3,successful,Established
127651186,255,card_reader,reduced_fee_promo,0.8,2025-09-16 01:48:00,2025-09,64.8,successful,New (Promo Cohort)
127651187,225,online_store,default,1.0,2025-09-16 03:04:00,2025-09,11.9,successful,Established
127651188,197,card_reader,default,1.0,2025-09-16 03:08:00,2025-09,30.6,successful,Established
127651189,322,card_reader,reduced_fee_promo,0.8,2025-09-16 03:09:00,2025-09,49.8,successful,New (Promo Cohort)
127651190,115,card_reader,default,1.0,2025-09-16 03:12:00,2025-09,38.3,successful,Established
127651191,359,card_reader,reduced_fee_promo,0.8,2025-09-16 03:12:00,2025-09,7.3,successful,New (Promo Cohort)
127651192,134,card_reader,default,1.0,2025-09-16 03:26:00,2025-09,3.2,successful,Established
127651193,219,online_store,default,1.0,2025-09-16 03:43:00,2025-09,62.7,successful,Established
127651194,105,online_store,default,1.0,2025-09-16 03:55:00,2025-09,2.4,successful,Established
127651195,251,card_reader,reduced_fee_promo,0.8,2025-09-16 03:56:00,2025-09,61.2,successful,New (Promo Cohort)
127651196,202,payment_links,default,1.0,2025-09-16 04:04:00,2025-09,29.1,failed,Established
127651197,159,online_store,default,1.0,2025-09-16 04:14:00,2025-09,19.1,failed,Established
127651198,302,online_store,reduced_fee_promo,0.8,2025-09-16 04:18:00,2025-09,16.3,successful,New (Promo Cohort)
127651199,223,card_reader,default,1.0,2025-09-16 04:20:00,2025-09,67.5,failed,Established
127651200,364,card_reader,reduced_fee_promo,0.8,2025-09-16 04:29:00,2025-09,45.8,failed,New (Promo Cohort)
127651201,222,card_reader,default,1.0,2025-09-16 04:43:00,2025-09,30.8,successful,Established
127651202,144,online_store,default,1.0,2025-09-16 05:03:00,2025-09,31.1,successful,Established
127651203,151,card_reader,default,1.0,2025-09-16 05:24:00,2025-09,68.7,successful,Established
127651204,168,card_reader,default,1.0,2025-09-16 05:37:00,2025-09,54.8,successful,Established
127651205,163,card_reader,default,1.0,2025-09-16 05:38:00,2025-09,36.6,successful,Established
127651206,215,card_reader,default,1.0,2025-09-16 05:40:00,2025-09,54.1,successful,Established
127651207,252,card_reader,reduced_fee_promo,0.8,2025-09-16 05:49:00,2025-09,59.2,failed,New (Promo Cohort)
127651208,181,card_reader,default,1.0,2025-09-16 05:50:00,2025-09,56.0,successful,Established
127651209,297,card_reader,reduced_fee_promo,0.8,2025-09-16 05:51:00,2025-09,67.5,successful,New (Promo Cohort)
127651210,216,card_reader,default,1.0,2025-09-16 05:59:00,2025-09,44.5,successful,Established
127651211,351,card_reader,reduced_fee_promo,0.8,2025-09-16 06:03:00,2025-09,30.5,successful,New (Promo Cohort)
127651212,213,card_reader,default,1.0,2025-09-16 06:10:00,2025-09,49.7,successful,Established
127651213,258,card_reader,reduced_fee_promo,0.8,2025-09-16 06:12:00,2025-09,43.4,successful,New (Promo Cohort)
127651214,109,payment_links,default,1.0,2025-09-16 06:22:00,2025-09,22.1,successful,Established
127651215,155,card_reader,default,1.0,2025-09-16 06:48:00,2025-09,33.6,successful,Established
127651216,197,card_reader,default,1.0,2025-09-16 06:53:00,2025-09,17.3,successful,Established
127651217,118,card_reader,default,1.0,2025-09-16 07:03:00,2025-09,27.4,successful,Established
127651218,156,card_reader,default,1.0,2025-09-16 07:24:00,2025-09,15.1,failed,Established
127651219,345,card_reader,reduced_fee_promo,0.8,2025-09-16 07:30:00,2025-09,24.4,failed,New (Promo Cohort)
127651220,273,card_reader,reduced_fee_promo,0.8,2025-09-16 07:38:00,2025-09,17.9,successful,New (Promo Cohort)
127651221,321,card_reader,reduced_fee_promo,0.8,2025-09-16 07:42:00,2025-09,47.2,successful,New (Promo Cohort)
127651222,155,card_reader,default,1.0,2025-09-16 07:47:00,2025-09,40.5,successful,Established
127651223,195,card_reader,default,1.0,2025-09-16 07:52:00,2025-09,53.4,successful,Established
127651224,199,card_reader,default,1.0,2025-09-16 07:55:00,2025-09,48.6,successful,Established
127651225,147,card_reader,default,1.0,2025-09-16 08:03:00,2025-09,38.8,successful,Established
127651226,284,card_reader,reduced_fee_promo,0.8,2025-09-16 08:07:00,2025-09,24.4,successful,New (Promo Cohort)
127651227,168,payment_links,default,1.0,2025-09-16 08:22:00,2025-09,2.1,successful,Established
127651228,171,card_reader,default,1.0,2025-09-16 08:32:00,2025-09,21.9,successful,Established
127651229,176,payment_links,default,1.0,2025-09-16 08:33:00,2025-09,56.6,successful,Established
127651230,136,payment_links,default,1.0,2025-09-16 08:40:00,2025-09,52.0,successful,Established
127651231,363,payment_links,reduced_fee_promo,0.8,2025-09-16 08:42:00,2025-09,24.1,failed,New (Promo Cohort)
127651232,159,card_reader,default,1.0,2025-09-16 08:54:00,2025-09,60.4,successful,Established
127651233,147,online_store,default,1.0,2025-09-16 08:54:00,2025-09,13.2,successful,Established
127651234,131,card_reader,default,1.0,2025-09-16 08:59:00,2025-09,39.8,successful,Established
127651235,186,payment_links,default,1.0,2025-09-16 09:17:00,2025-09,30.7,successful,Established
127651236,288,card_reader,reduced_fee_promo,0.8,2025-09-16 09:18:00,2025-09,61.6,successful,New (Promo Cohort)
127651237,171,card_reader,default,1.0,2025-09-16 09:22:00,2025-09,23.2,successful,Established
127651238,120,online_store,default,1.0,2025-09-16 09:29:00,2025-09,24.1,successful,Established
127651239,323,card_reader,reduced_fee_promo,0.8,2025-09-16 09:29:00,2025-09,28.4,successful,New (Promo Cohort)
127651240,162,card_reader,default,1.0,2025-09-16 09:31:00,2025-09,26.3,successful,Established
127651241,132,payment_links,default,1.0,2025-09-16 09:39:00,2025-09,36.9,successful,Established
127651242,181,online_store,default,1.0,2025-09-16 09:43:00,2025-09,42.0,successful,Established
127651243,102,card_reader,default,1.0,2025-09-16 09:51:00,2025-09,13.4,successful,Established
127651244,272,online_store,reduced_fee_promo,0.8,2025-09-16 09:56:00,2025-09,3.8,successful,New (Promo Cohort)
127651245,354,online_store,reduced_fee_promo,0.8,2025-09-16 09:57:00,2025-09,23.3,successful,New (Promo Cohort)
127651246,267,card_reader,reduced_fee_promo,0.8,2025-09-16 09:58:00,2025-09,65.4,successful,New (Promo Cohort)
127651247,293,card_reader,reduced_fee_promo,0.8,2025-09-16 10:07:00,2025-09,32.3,successful,New (Promo Cohort)
127651248,173,online_store,default,1.0,2025-09-16 10:08:00,2025-09,23.8,successful,Established
127651249,194,payment_links,default,1.0,2025-09-16 10:10:00,2025-09,37.2,failed,Established
127651250,184,card_reader,default,1.0,2025-09-16 10:11:00,2025-09,3.1,failed,Established
127651251,340,card_reader,reduced_fee_promo,0.8,2025-09-16 10:11:00,2025-09,66.9,successful,New (Promo Cohort)
127651252,158,card_reader,default,1.0,2025-09-16 10:20:00,2025-09,43.6,successful,Established
127651253,163,payment_links,default,1.0,2025-09-16 10:24:00,2025-09,8.9,successful,Established
127651254,194,online_store,default,1.0,2025-09-16 10:25:00,2025-09,50.9,successful,Established
127651255,125,online_store,default,1.0,2025-09-16 10:30:00,2025-09,29.5,successful,Established
127651256,163,card_reader,default,1.0,2025-09-16 10:43:00,2025-09,31.4,successful,Established
127651257,324,online_store,reduced_fee_promo,0.8,2025-09-16 10:50:00,2025-09,44.1,successful,New (Promo Cohort)
127651258,163,card_reader,default,1.0,2025-09-16 11:17:00,2025-09,40.4,failed,Established
127651259,174,card_reader,default,1.0,2025-09-16 11:17:00,2025-09,11.3,failed,Established
127651260,177,card_reader,default,1.0,2025-09-16 11:25:00,2025-09,19.9,successful,Established
127651261,214,card_reader,default,1.0,2025-09-16 11:29:00,2025-09,19.9,successful,Established
127651262,218,card_reader,default,1.0,2025-09-16 11:29:00,2025-09,25.8,successful,Established
127651263,297,card_reader,reduced_fee_promo,0.8,2025-09-16 11:43:00,2025-09,2.8,successful,New (Promo Cohort)
127651264,222,card_reader,default,1.0,2025-09-16 11:51:00,2025-09,56.9,successful,Established
127651265,115,payment_links,default,1.0,2025-09-16 12:04:00,2025-09,44.4,successful,Established
127651266,174,card_reader,default,1.0,2025-09-16 12:23:00,2025-09,54.6,successful,Established
127651267,132,payment_links,default,1.0,2025-09-16 12:28:00,2025-09,62.4,successful,Established
127651268,116,card_reader,default,1.0,2025-09-16 12:29:00,2025-09,24.3,successful,Established
127651269,274,card_reader,reduced_fee_promo,0.8,2025-09-16 12:31:00,2025-09,64.7,successful,New (Promo Cohort)
127651270,100,payment_links,default,1.0,2025-09-16 12:32:00,2025-09,22.3,failed,Established
127651271,260,card_reader,reduced_fee_promo,0.8,2025-09-16 12:37:00,2025-09,18.4,successful,New (Promo Cohort)
127651272,101,card_reader,default,1.0,2025-09-16 12:40:00,2025-09,51.7,successful,Established
127651273,155,card_reader,default,1.0,2025-09-16 12:40:00,2025-09,8.2,successful,Established
127651274,115,card_reader,default,1.0,2025-09-16 12:43:00,2025-09,65.6,successful,Established
127651275,340,card_reader,reduced_fee_promo,0.8,2025-09-16 12:43:00,2025-09,9.8,failed,New (Promo Cohort)
127651276,289,card_reader,reduced_fee_promo,0.8,2025-09-16 12:46:00,2025-09,56.4,successful,New (Promo Cohort)
127651277,221,card_reader,default,1.0,2025-09-16 12:47:00,2025-09,7.6,successful,Established
127651278,162,online_store,default,1.0,2025-09-16 12:50:00,2025-09,2.2,successful,Established
127651279,105,card_reader,default,1.0,2025-09-16 13:19:00,2025-09,8.7,successful,Established
127651280,207,card_reader,default,1.0,2025-09-16 13:24:00,2025-09,19.7,successful,Established
127651281,150,payment_links,default,1.0,2025-09-16 13:29:00,2025-09,25.1,successful,Established
127651282,196,card_reader,default,1.0,2025-09-16 13:34:00,2025-09,67.2,failed,Established
127651283,195,card_reader,default,1.0,2025-09-16 13:59:00,2025-09,11.7,successful,Established
127651284,213,card_reader,default,1.0,2025-09-16 14:08:00,2025-09,10.1,successful,Established
127651285,190,card_reader,default,1.0,2025-09-16 14:14:00,2025-09,59.5,successful,Established
127651286,144,card_reader,default,1.0,2025-09-16 14:19:00,2025-09,47.1,successful,Established
127651287,207,card_reader,default,1.0,2025-09-16 14:29:00,2025-09,66.3,successful,Established
127651288,199,card_reader,default,1.0,2025-09-16 14:53:00,2025-09,53.4,successful,Established
127651289,105,card_reader,default,1.0,2025-09-16 15:01:00,2025-09,14.1,successful,Established
127651290,162,card_reader,default,1.0,2025-09-16 15:06:00,2025-09,18.8,successful,Established
127651291,183,online_store,default,1.0,2025-09-16 15:07:00,2025-09,24.8,successful,Established
127651292,168,payment_links,default,1.0,2025-09-16 15:13:00,2025-09,64.6,successful,Established
127651293,121,card_reader,default,1.0,2025-09-16 15:32:00,2025-09,61.1,successful,Established
127651294,141,card_reader,default,1.0,2025-09-16 15:34:00,2025-09,9.4,successful,Established
127651295,255,payment_links,reduced_fee_promo,0.8,2025-09-16 15:34:00,2025-09,43.8,failed,New (Promo Cohort)
127651296,116,payment_links,default,1.0,2025-09-16 15:37:00,2025-09,16.4,successful,Established
127651297,172,card_reader,default,1.0,2025-09-16 15:40:00,2025-09,45.8,successful,Established
127651298,141,card_reader,default,1.0,2025-09-16 15:41:00,2025-09,30.8,failed,Established
127651299,224,card_reader,default,1.0,2025-09-16 15:57:00,2025-09,50.2,successful,Established
127651300,147,payment_links,default,1.0,2025-09-16 16:01:00,2025-09,43.5,successful,Established
127651301,176,card_reader,default,1.0,2025-09-16 16:25:00,2025-09,48.9,successful,Established
127651302,325,online_store,reduced_fee_promo,0.8,2025-09-16 16:36:00,2025-09,68.1,successful,New (Promo Cohort)
127651303,152,payment_links,default,1.0,2025-09-16 16:44:00,2025-09,56.0,successful,Established
127651304,129,card_reader,default,1.0,2025-09-16 17:01:00,2025-09,25.1,successful,Established
127651305,152,card_reader,default,1.0,2025-09-16 17:14:00,2025-09,52.0,successful,Established
127651306,123,payment_links,default,1.0,2025-09-16 17:18:00,2025-09,57.9,successful,Established
127651307,124,online_store,default,1.0,2025-09-16 17:22:00,2025-09,40.4,successful,Established
127651308,151,online_store,default,1.0,2025-09-16 17:27:00,2025-09,61.7,successful,Established
127651309,311,card_reader,reduced_fee_promo,0.8,2025-09-16 17:27:00,2025-09,34.0,successful,New (Promo Cohort)
127651310,148,online_store,default,1.0,2025-09-16 17:45:00,2025-09,33.2,successful,Established
127651311,315,online_store,reduced_fee_promo,0.8,2025-09-16 17:55:00,2025-09,68.6,failed,New (Promo Cohort)
127651312,121,payment_links,default,1.0,2025-09-16 18:42:00,2025-09,24.6,successful,Established
127651313,170,card_reader,default,1.0,2025-09-16 18:46:00,2025-09,19.0,successful,Established
127651314,307,payment_links,reduced_fee_promo,0.8,2025-09-16 18:55:00,2025-09,63.6,successful,New (Promo Cohort)
127651315,260,online_store,reduced_fee_promo,0.8,2025-09-16 19:11:00,2025-09,17.8,successful,New (Promo Cohort)
127651316,172,online_store,default,1.0,2025-09-16 19:32:00,2025-09,3.0,failed,Established
127651317,111,card_reader,default,1.0,2025-09-16 19:39:00,2025-09,27.5,successful,Established
127651318,287,payment_links,reduced_fee_promo,0.8,2025-09-16 19:46:00,2025-09,65.1,successful,New (Promo Cohort)
127651319,323,card_reader,reduced_fee_promo,0.8,2025-09-16 19:47:00,2025-09,21.3,successful,New (Promo Cohort)
127651320,106,card_reader,default,1.0,2025-09-16 20:01:00,2025-09,20.9,successful,Established
127651321,126,card_reader,default,1.0,2025-09-16 20:01:00,2025-09,44.9,successful,Established
127651322,288,card_reader,reduced_fee_promo,0.8,2025-09-16 20:02:00,2025-09,14.4,successful,New (Promo Cohort)
127651323,267,payment_links,reduced_fee_promo,0.8,2025-09-16 20:07:00,2025-09,51.9,successful,New (Promo Cohort)
127651324,222,card_reader,default,1.0,2025-09-16 20:21:00,2025-09,60.3,successful,Established
127651325,103,online_store,default,1.0,2025-09-16 20:30:00,2025-09,63.6,successful,Established
127651326,163,card_reader,default,1.0,2025-09-16 20:32:00,2025-09,3.7,successful,Established
127651327,154,payment_links,default,1.0,2025-09-16 20:46:00,2025-09,46.2,successful,Established
127651328,185,online_store,default,1.0,2025-09-16 20:47:00,2025-09,34.8,successful,Established
